"TIME","GEO","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2014","Italy","Percentage","Males","From 15 to 24 years","6.8"
"2014","Italy","Percentage","Females","From 15 to 24 years","6.5"
"2014","Cyprus","Percentage","Total","From 15 to 24 years","30.0"
"2014","Cyprus","Percentage","Males","From 15 to 24 years","28.8"
"2014","Cyprus","Percentage","Females","From 15 to 24 years","31.0"
"2014","Latvia","Percentage","Total","From 15 to 24 years","3.2"
"2014","Latvia","Percentage","Males","From 15 to 24 years","2.8"
"2014","Latvia","Percentage","Females","From 15 to 24 years","3.5"
"2014","Lithuania","Percentage","Total","From 15 to 24 years","8.0"
"2014","Lithuania","Percentage","Males","From 15 to 24 years","8.6"
"2014","Lithuania","Percentage","Females","From 15 to 24 years","7.3"
"2014","Luxembourg","Percentage","Total","From 15 to 24 years","7.1"
"2014","Luxembourg","Percentage","Males","From 15 to 24 years","6.2"
"2014","Luxembourg","Percentage","Females","From 15 to 24 years","8.0"
"2014","Hungary","Percentage","Total","From 15 to 24 years","3.6"
"2014","Hungary","Percentage","Males","From 15 to 24 years","3.5"
"2014","Hungary","Percentage","Females","From 15 to 24 years","3.7"
"2014","Malta","Percentage","Total","From 15 to 24 years","6.0"
"2014","Malta","Percentage","Males","From 15 to 24 years","5.6"
"2014","Malta","Percentage","Females","From 15 to 24 years","6.4"
"2014","Netherlands","Percentage","Total","From 15 to 24 years","3.6"
"2014","Netherlands","Percentage","Males","From 15 to 24 years","3.4"
"2014","Netherlands","Percentage","Females","From 15 to 24 years","3.9"
"2014","Austria","Percentage","Total","From 15 to 24 years","13.2"
"2014","Austria","Percentage","Males","From 15 to 24 years","13.0"
"2014","Austria","Percentage","Females","From 15 to 24 years","13.3"
"2014","Poland","Percentage","Total","From 15 to 24 years","2.3"
"2014","Poland","Percentage","Males","From 15 to 24 years","2.2"
"2014","Poland","Percentage","Females","From 15 to 24 years","2.3"
"2014","Portugal","Percentage","Total","From 15 to 24 years","13.7"
"2014","Portugal","Percentage","Males","From 15 to 24 years","12.8"
"2014","Portugal","Percentage","Females","From 15 to 24 years","14.7"
"2014","Romania","Percentage","Total","From 15 to 24 years","1.5"
"2014","Romania","Percentage","Males","From 15 to 24 years","1.5"
"2014","Romania","Percentage","Females","From 15 to 24 years","1.5"
"2014","Slovenia","Percentage","Total","From 15 to 24 years","9.5"
"2014","Slovenia","Percentage","Males","From 15 to 24 years","9.0"
"2014","Slovenia","Percentage","Females","From 15 to 24 years","10.1"
"2014","Slovakia","Percentage","Total","From 15 to 24 years","1.6"
"2014","Slovakia","Percentage","Males","From 15 to 24 years","1.8"
"2014","Slovakia","Percentage","Females","From 15 to 24 years","1.4"
"2014","Finland","Percentage","Total","From 15 to 24 years","12.1"
"2014","Finland","Percentage","Males","From 15 to 24 years","10.4"
"2014","Finland","Percentage","Females","From 15 to 24 years","13.9"
"2014","Sweden","Percentage","Total","From 15 to 24 years","31.8"
"2014","Sweden","Percentage","Males","From 15 to 24 years","28.9"
"2014","Sweden","Percentage","Females","From 15 to 24 years","34.9"
"2014","United Kingdom","Percentage","Total","From 15 to 24 years","22.9"
"2014","United Kingdom","Percentage","Males","From 15 to 24 years","23.0"
"2014","United Kingdom","Percentage","Females","From 15 to 24 years","22.8"
"2014","Iceland","Percentage","Total","From 15 to 24 years","9.9"
"2014","Iceland","Percentage","Males","From 15 to 24 years","9.2"
"2014","Iceland","Percentage","Females","From 15 to 24 years","10.7"
"2014","Liechtenstein","Percentage","Total","From 15 to 24 years",":"
"2014","Liechtenstein","Percentage","Males","From 15 to 24 years",":"
"2014","Liechtenstein","Percentage","Females","From 15 to 24 years",":"
"2014","Norway","Percentage","Total","From 15 to 24 years","8.2"
"2014","Norway","Percentage","Males","From 15 to 24 years","8.5"
"2014","Norway","Percentage","Females","From 15 to 24 years","7.8"
"2014","Switzerland","Percentage","Total","From 15 to 24 years","23.1"
"2014","Switzerland","Percentage","Males","From 15 to 24 years","21.3"
"2014","Switzerland","Percentage","Females","From 15 to 24 years","24.8"
"2014","Montenegro","Percentage","Total","From 15 to 24 years",":"
"2014","Montenegro","Percentage","Males","From 15 to 24 years",":"
"2014","Montenegro","Percentage","Females","From 15 to 24 years",":"
"2014","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 24 years","2.3"
"2014","Former Yugoslav Republic of Macedonia, the","Percentage","Males","From 15 to 24 years","2.2"
"2014","Former Yugoslav Republic of Macedonia, the","Percentage","Females","From 15 to 24 years","2.4"
"2014","Albania","Percentage","Total","From 15 to 24 years",":"
"2014","Albania","Percentage","Males","From 15 to 24 years",":"
"2014","Albania","Percentage","Females","From 15 to 24 years",":"
"2014","Serbia","Percentage","Total","From 15 to 24 years",":"
"2014","Serbia","Percentage","Males","From 15 to 24 years",":"
"2014","Serbia","Percentage","Females","From 15 to 24 years",":"
"2014","Turkey","Percentage","Total","From 15 to 24 years","9.7"
"2014","Turkey","Percentage","Males","From 15 to 24 years","8.9"
"2014","Turkey","Percentage","Females","From 15 to 24 years","10.5"
"2015","European Union (28 countries)","Percentage","Total","From 15 to 24 years","12.1"
"2015","European Union (28 countries)","Percentage","Males","From 15 to 24 years","12.0"
"2015","European Union (28 countries)","Percentage","Females","From 15 to 24 years","12.3"
"2015","European Union (27 countries)","Percentage","Total","From 15 to 24 years","12.2"
"2015","European Union (27 countries)","Percentage","Males","From 15 to 24 years","12.1"
"2015","European Union (27 countries)","Percentage","Females","From 15 to 24 years","12.4"
"2015","Euro area (19 countries)","Percentage","Total","From 15 to 24 years","11.5"
"2015","Euro area (19 countries)","Percentage","Males","From 15 to 24 years","11.4"
"2015","Euro area (19 countries)","Percentage","Females","From 15 to 24 years","11.5"
"2015","Euro area (18 countries)","Percentage","Total","From 15 to 24 years","11.5"
"2015","Euro area (18 countries)","Percentage","Males","From 15 to 24 years","11.5"
"2015","Euro area (18 countries)","Percentage","Females","From 15 to 24 years","11.6"
"2015","Belgium","Percentage","Total","From 15 to 24 years","3.2"
"2015","Belgium","Percentage","Males","From 15 to 24 years","2.9"
"2015","Belgium","Percentage","Females","From 15 to 24 years","3.4"
"2015","Bulgaria","Percentage","Total","From 15 to 24 years","1.2"
"2015","Bulgaria","Percentage","Males","From 15 to 24 years",":"
"2015","Bulgaria","Percentage","Females","From 15 to 24 years","1.4"
"2015","Czech Republic","Percentage","Total","From 15 to 24 years","6.9"
"2015","Czech Republic","Percentage","Males","From 15 to 24 years","6.4"
"2015","Czech Republic","Percentage","Females","From 15 to 24 years","7.5"
"2015","Denmark","Percentage","Total","From 15 to 24 years","27.9"
"2015","Denmark","Percentage","Males","From 15 to 24 years","26.9"
"2015","Denmark","Percentage","Females","From 15 to 24 years","29.0"
"2015","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 24 years","2.8"
"2015","Germany (until 1990 former territory of the FRG)","Percentage","Males","From 15 to 24 years","2.7"
"2015","Germany (until 1990 former territory of the FRG)","Percentage","Females","From 15 to 24 years","2.9"
"2015","Estonia","Percentage","Total","From 15 to 24 years","5.7"
"2015","Estonia","Percentage","Males","From 15 to 24 years","4.5"
"2015","Estonia","Percentage","Females","From 15 to 24 years","6.9"
"2015","Ireland","Percentage","Total","From 15 to 24 years","3.4"
"2015","Ireland","Percentage","Males","From 15 to 24 years","2.9"
"2015","Ireland","Percentage","Females","From 15 to 24 years","4.1"
"2015","Greece","Percentage","Total","From 15 to 24 years","11.4"
"2015","Greece","Percentage","Males","From 15 to 24 years","10.4"
"2015","Greece","Percentage","Females","From 15 to 24 years","12.5"
"2015","Spain","Percentage","Total","From 15 to 24 years","19.1"
"2015","Spain","Percentage","Males","From 15 to 24 years","18.6"
"2015","Spain","Percentage","Females","From 15 to 24 years","19.7"
"2015","France","Percentage","Total","From 15 to 24 years","25.2"
"2015","France","Percentage","Males","From 15 to 24 years","26.4"
"2015","France","Percentage","Females","From 15 to 24 years","24.1"
"2015","Croatia","Percentage","Total","From 15 to 24 years","0.9"
"2015","Croatia","Percentage","Males","From 15 to 24 years","1.0"
"2015","Croatia","Percentage","Females","From 15 to 24 years","0.9"
"2015","Italy","Percentage","Total","From 15 to 24 years","6.5"
"2015","Italy","Percentage","Males","From 15 to 24 years","6.4"
"2015","Italy","Percentage","Females","From 15 to 24 years","6.5"
"2015","Cyprus","Percentage","Total","From 15 to 24 years","27.3"
"2015","Cyprus","Percentage","Males","From 15 to 24 years","27.4"
"2015","Cyprus","Percentage","Females","From 15 to 24 years","27.2"
"2015","Latvia","Percentage","Total","From 15 to 24 years","2.5"
"2015","Latvia","Percentage","Males","From 15 to 24 years","2.5"
"2015","Latvia","Percentage","Females","From 15 to 24 years","2.5"
"2015","Lithuania","Percentage","Total","From 15 to 24 years","7.0"
"2015","Lithuania","Percentage","Males","From 15 to 24 years","6.7"
"2015","Lithuania","Percentage","Females","From 15 to 24 years","7.3"
"2015","Luxembourg","Percentage","Total","From 15 to 24 years","10.4"
"2015","Luxembourg","Percentage","Males","From 15 to 24 years","10.6"
"2015","Luxembourg","Percentage","Females","From 15 to 24 years","10.1"
"2015","Hungary","Percentage","Total","From 15 to 24 years","5.9"
"2015","Hungary","Percentage","Males","From 15 to 24 years","6.2"
"2015","Hungary","Percentage","Females","From 15 to 24 years","5.7"
"2015","Malta","Percentage","Total","From 15 to 24 years","4.7"
"2015","Malta","Percentage","Males","From 15 to 24 years","5.3"
"2015","Malta","Percentage","Females","From 15 to 24 years","4.1"
"2015","Netherlands","Percentage","Total","From 15 to 24 years","4.1"
"2015","Netherlands","Percentage","Males","From 15 to 24 years","3.6"
"2015","Netherlands","Percentage","Females","From 15 to 24 years","4.5"
"2015","Austria","Percentage","Total","From 15 to 24 years","13.4"
"2015","Austria","Percentage","Males","From 15 to 24 years","13.4"
"2015","Austria","Percentage","Females","From 15 to 24 years","13.3"
"2015","Poland","Percentage","Total","From 15 to 24 years","2.2"
"2015","Poland","Percentage","Males","From 15 to 24 years","2.0"
"2015","Poland","Percentage","Females","From 15 to 24 years","2.5"
"2015","Portugal","Percentage","Total","From 15 to 24 years","14.8"
"2015","Portugal","Percentage","Males","From 15 to 24 years","14.2"
"2015","Portugal","Percentage","Females","From 15 to 24 years","15.5"
"2015","Romania","Percentage","Total","From 15 to 24 years","5.3"
"2015","Romania","Percentage","Males","From 15 to 24 years","5.3"
"2015","Romania","Percentage","Females","From 15 to 24 years","5.3"
"2015","Slovenia","Percentage","Total","From 15 to 24 years","7.9"
"2015","Slovenia","Percentage","Males","From 15 to 24 years","7.8"
"2015","Slovenia","Percentage","Females","From 15 to 24 years","8.0"
"2015","Slovakia","Percentage","Total","From 15 to 24 years","1.5"
"2015","Slovakia","Percentage","Males","From 15 to 24 years","1.5"
"2015","Slovakia","Percentage","Females","From 15 to 24 years","1.4"
"2015","Finland","Percentage","Total","From 15 to 24 years","11.7"
"2015","Finland","Percentage","Males","From 15 to 24 years","10.5"
"2015","Finland","Percentage","Females","From 15 to 24 years","12.9"
"2015","Sweden","Percentage","Total","From 15 to 24 years","31.0"
"2015","Sweden","Percentage","Males","From 15 to 24 years","27.9"
"2015","Sweden","Percentage","Females","From 15 to 24 years","34.2"
"2015","United Kingdom","Percentage","Total","From 15 to 24 years","22.4"
"2015","United Kingdom","Percentage","Males","From 15 to 24 years","22.5"
"2015","United Kingdom","Percentage","Females","From 15 to 24 years","22.3"
"2015","Iceland","Percentage","Total","From 15 to 24 years","11.8"
"2015","Iceland","Percentage","Males","From 15 to 24 years","11.6"
"2015","Iceland","Percentage","Females","From 15 to 24 years","12.1"
"2015","Liechtenstein","Percentage","Total","From 15 to 24 years",":"
"2015","Liechtenstein","Percentage","Males","From 15 to 24 years",":"
"2015","Liechtenstein","Percentage","Females","From 15 to 24 years",":"
"2015","Norway","Percentage","Total","From 15 to 24 years","8.9"
"2015","Norway","Percentage","Males","From 15 to 24 years","9.5"
"2015","Norway","Percentage","Females","From 15 to 24 years","8.3"
"2015","Switzerland","Percentage","Total","From 15 to 24 years","24.5"
"2015","Switzerland","Percentage","Males","From 15 to 24 years","23.1"
"2015","Switzerland","Percentage","Females","From 15 to 24 years","25.9"
"2015","Montenegro","Percentage","Total","From 15 to 24 years",":"
"2015","Montenegro","Percentage","Males","From 15 to 24 years",":"
"2015","Montenegro","Percentage","Females","From 15 to 24 years",":"
"2015","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 24 years","1.9"
"2015","Former Yugoslav Republic of Macedonia, the","Percentage","Males","From 15 to 24 years","1.9"
"2015","Former Yugoslav Republic of Macedonia, the","Percentage","Females","From 15 to 24 years","1.9"
"2015","Albania","Percentage","Total","From 15 to 24 years",":"
"2015","Albania","Percentage","Males","From 15 to 24 years",":"
"2015","Albania","Percentage","Females","From 15 to 24 years",":"
"2015","Serbia","Percentage","Total","From 15 to 24 years",":"
"2015","Serbia","Percentage","Males","From 15 to 24 years",":"
"2015","Serbia","Percentage","Females","From 15 to 24 years",":"
"2015","Turkey","Percentage","Total","From 15 to 24 years","7.6"
"2015","Turkey","Percentage","Males","From 15 to 24 years","6.7"
"2015","Turkey","Percentage","Females","From 15 to 24 years","8.6"
"2016","European Union (28 countries)","Percentage","Total","From 15 to 24 years","12.3"
"2016","European Union (28 countries)","Percentage","Males","From 15 to 24 years","12.1"
"2016","European Union (28 countries)","Percentage","Females","From 15 to 24 years","12.4"
"2016","European Union (27 countries)","Percentage","Total","From 15 to 24 years","12.3"
"2016","European Union (27 countries)","Percentage","Males","From 15 to 24 years","12.2"
"2016","European Union (27 countries)","Percentage","Females","From 15 to 24 years","12.5"
"2016","Euro area (19 countries)","Percentage","Total","From 15 to 24 years","12.0"
"2016","Euro area (19 countries)","Percentage","Males","From 15 to 24 years","11.9"
"2016","Euro area (19 countries)","Percentage","Females","From 15 to 24 years","12.1"
"2016","Euro area (18 countries)","Percentage","Total","From 15 to 24 years","12.0"
"2016","Euro area (18 countries)","Percentage","Males","From 15 to 24 years","11.9"
"2016","Euro area (18 countries)","Percentage","Females","From 15 to 24 years","12.1"
"2016","Belgium","Percentage","Total","From 15 to 24 years","2.9"
"2016","Belgium","Percentage","Males","From 15 to 24 years","2.7"
"2016","Belgium","Percentage","Females","From 15 to 24 years","3.0"
"2016","Bulgaria","Percentage","Total","From 15 to 24 years","1.6"
"2016","Bulgaria","Percentage","Males","From 15 to 24 years","1.5"
"2016","Bulgaria","Percentage","Females","From 15 to 24 years","1.8"
"2016","Czech Republic","Percentage","Total","From 15 to 24 years","7.3"
"2016","Czech Republic","Percentage","Males","From 15 to 24 years","6.8"
"2016","Czech Republic","Percentage","Females","From 15 to 24 years","7.8"
"2016","Denmark","Percentage","Total","From 15 to 24 years","28.9"
"2016","Denmark","Percentage","Males","From 15 to 24 years","28.6"
"2016","Denmark","Percentage","Females","From 15 to 24 years","29.3"
"2016","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 24 years","3.1"
"2016","Germany (until 1990 former territory of the FRG)","Percentage","Males","From 15 to 24 years","3.2"
"2016","Germany (until 1990 former territory of the FRG)","Percentage","Females","From 15 to 24 years","3.0"
"2016","Estonia","Percentage","Total","From 15 to 24 years","9.6"
"2016","Estonia","Percentage","Males","From 15 to 24 years","9.5"
"2016","Estonia","Percentage","Females","From 15 to 24 years","9.7"
"2016","Ireland","Percentage","Total","From 15 to 24 years","3.9"
"2016","Ireland","Percentage","Males","From 15 to 24 years","3.5"
"2016","Ireland","Percentage","Females","From 15 to 24 years","4.3"
"2016","Greece","Percentage","Total","From 15 to 24 years","18.2"
"2016","Greece","Percentage","Males","From 15 to 24 years","16.8"
"2016","Greece","Percentage","Females","From 15 to 24 years","19.6"
"2016","Spain","Percentage","Total","From 15 to 24 years","18.8"
"2016","Spain","Percentage","Males","From 15 to 24 years","18.2"
"2016","Spain","Percentage","Females","From 15 to 24 years","19.5"
"2016","France","Percentage","Total","From 15 to 24 years","26.0"
"2016","France","Percentage","Males","From 15 to 24 years","26.8"
"2016","France","Percentage","Females","From 15 to 24 years","25.2"
"2016","Croatia","Percentage","Total","From 15 to 24 years","1.9"
"2016","Croatia","Percentage","Males","From 15 to 24 years","1.8"
"2016","Croatia","Percentage","Females","From 15 to 24 years","2.0"
"2016","Italy","Percentage","Total","From 15 to 24 years","7.1"
"2016","Italy","Percentage","Males","From 15 to 24 years","7.2"
"2016","Italy","Percentage","Females","From 15 to 24 years","7.0"
"2016","Cyprus","Percentage","Total","From 15 to 24 years","26.6"
"2016","Cyprus","Percentage","Males","From 15 to 24 years","26.2"
"2016","Cyprus","Percentage","Females","From 15 to 24 years","26.9"
"2016","Latvia","Percentage","Total","From 15 to 24 years","3.1"
"2016","Latvia","Percentage","Males","From 15 to 24 years","3.3"
"2016","Latvia","Percentage","Females","From 15 to 24 years","2.9"
"2016","Lithuania","Percentage","Total","From 15 to 24 years","6.6"
"2016","Lithuania","Percentage","Males","From 15 to 24 years","6.7"
"2016","Lithuania","Percentage","Females","From 15 to 24 years","6.5"
"2016","Luxembourg","Percentage","Total","From 15 to 24 years","9.2"
"2016","Luxembourg","Percentage","Males","From 15 to 24 years","9.7"
"2016","Luxembourg","Percentage","Females","From 15 to 24 years","8.7"
"2016","Hungary","Percentage","Total","From 15 to 24 years","4.9"
"2016","Hungary","Percentage","Males","From 15 to 24 years","4.8"
"2016","Hungary","Percentage","Females","From 15 to 24 years","5.0"
"2016","Malta","Percentage","Total","From 15 to 24 years","4.6"
"2016","Malta","Percentage","Males","From 15 to 24 years","4.7"
"2016","Malta","Percentage","Females","From 15 to 24 years","4.5"
"2016","Netherlands","Percentage","Total","From 15 to 24 years","3.8"
"2016","Netherlands","Percentage","Males","From 15 to 24 years","3.6"
"2016","Netherlands","Percentage","Females","From 15 to 24 years","4.0"
"2016","Austria","Percentage","Total","From 15 to 24 years","14.1"
"2016","Austria","Percentage","Males","From 15 to 24 years","12.9"
"2016","Austria","Percentage","Females","From 15 to 24 years","15.3"
"2016","Poland","Percentage","Total","From 15 to 24 years","2.8"
"2016","Poland","Percentage","Males","From 15 to 24 years","2.8"
"2016","Poland","Percentage","Females","From 15 to 24 years","2.8"
"2016","Portugal","Percentage","Total","From 15 to 24 years","14.6"
"2016","Portugal","Percentage","Males","From 15 to 24 years","13.7"
"2016","Portugal","Percentage","Females","From 15 to 24 years","15.6"
"2016","Romania","Percentage","Total","From 15 to 24 years","4.6"
"2016","Romania","Percentage","Males","From 15 to 24 years","4.3"
"2016","Romania","Percentage","Females","From 15 to 24 years","5.0"
"2016","Slovenia","Percentage","Total","From 15 to 24 years","10.0"
"2016","Slovenia","Percentage","Males","From 15 to 24 years","10.0"
"2016","Slovenia","Percentage","Females","From 15 to 24 years","9.9"
"2016","Slovakia","Percentage","Total","From 15 to 24 years","1.6"
"2016","Slovakia","Percentage","Males","From 15 to 24 years","1.9"
"2016","Slovakia","Percentage","Females","From 15 to 24 years","1.3"
"2016","Finland","Percentage","Total","From 15 to 24 years","11.6"
"2016","Finland","Percentage","Males","From 15 to 24 years","10.5"
"2016","Finland","Percentage","Females","From 15 to 24 years","12.7"
"2016","Sweden","Percentage","Total","From 15 to 24 years","30.0"
"2016","Sweden","Percentage","Males","From 15 to 24 years","27.1"
"2016","Sweden","Percentage","Females","From 15 to 24 years","33.1"
"2016","United Kingdom","Percentage","Total","From 15 to 24 years","20.5"
"2016","United Kingdom","Percentage","Males","From 15 to 24 years","20.8"
"2016","United Kingdom","Percentage","Females","From 15 to 24 years","20.3"
"2016","Iceland","Percentage","Total","From 15 to 24 years","9.5"
"2016","Iceland","Percentage","Males","From 15 to 24 years","9.5"
"2016","Iceland","Percentage","Females","From 15 to 24 years","9.6"
"2016","Liechtenstein","Percentage","Total","From 15 to 24 years",":"
"2016","Liechtenstein","Percentage","Males","From 15 to 24 years",":"
"2016","Liechtenstein","Percentage","Females","From 15 to 24 years",":"
"2016","Norway","Percentage","Total","From 15 to 24 years","8.6"
"2016","Norway","Percentage","Males","From 15 to 24 years","9.2"
"2016","Norway","Percentage","Females","From 15 to 24 years","7.9"
"2016","Switzerland","Percentage","Total","From 15 to 24 years","23.9"
"2016","Switzerland","Percentage","Males","From 15 to 24 years","23.3"
"2016","Switzerland","Percentage","Females","From 15 to 24 years","24.5"
"2016","Montenegro","Percentage","Total","From 15 to 24 years",":"
"2016","Montenegro","Percentage","Males","From 15 to 24 years",":"
"2016","Montenegro","Percentage","Females","From 15 to 24 years",":"
"2016","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 24 years","2.5"
"2016","Former Yugoslav Republic of Macedonia, the","Percentage","Males","From 15 to 24 years","2.6"
"2016","Former Yugoslav Republic of Macedonia, the","Percentage","Females","From 15 to 24 years","2.4"
"2016","Albania","Percentage","Total","From 15 to 24 years",":"
"2016","Albania","Percentage","Males","From 15 to 24 years",":"
"2016","Albania","Percentage","Females","From 15 to 24 years",":"
"2016","Serbia","Percentage","Total","From 15 to 24 years",":"
"2016","Serbia","Percentage","Males","From 15 to 24 years",":"
"2016","Serbia","Percentage","Females","From 15 to 24 years",":"
"2016","Turkey","Percentage","Total","From 15 to 24 years","7.1"
"2016","Turkey","Percentage","Males","From 15 to 24 years","6.4"
"2016","Turkey","Percentage","Females","From 15 to 24 years","7.8"
>>>>>>> c8ce6faeb269b367f1beb7d65b4248da6b644872
