"TIME","GEO","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2015","Georgia","Percentage","Total","From 25 to 29 years","8.0",""
"2015","Georgia","Percentage","Total","From 15 to 29 years","21.8",""
"2016","European Union (28 countries)","Percentage","Total","From 15 to 19 years","5.3","be"
"2016","European Union (28 countries)","Percentage","Total","From 20 to 24 years","5.7","be"
"2016","European Union (28 countries)","Percentage","Total","From 25 to 29 years","6.3","be"
"2016","European Union (28 countries)","Percentage","Total","From 15 to 29 years","17.4","be"
"2016","European Union (27 countries)","Percentage","Total","From 15 to 19 years","5.3","be"
"2016","European Union (27 countries)","Percentage","Total","From 20 to 24 years","5.7","be"
"2016","European Union (27 countries)","Percentage","Total","From 25 to 29 years","6.3","be"
"2016","European Union (27 countries)","Percentage","Total","From 15 to 29 years","17.4","be"
"2016","Euro area (19 countries)","Percentage","Total","From 15 to 19 years","5.3","be"
"2016","Euro area (19 countries)","Percentage","Total","From 20 to 24 years","5.5","be"
"2016","Euro area (19 countries)","Percentage","Total","From 25 to 29 years","6.0","be"
"2016","Euro area (19 countries)","Percentage","Total","From 15 to 29 years","16.8","be"
"2016","Euro area (18 countries)","Percentage","Total","From 15 to 19 years","5.3","be"
"2016","Euro area (18 countries)","Percentage","Total","From 20 to 24 years","5.5","be"
"2016","Euro area (18 countries)","Percentage","Total","From 25 to 29 years","6.0","be"
"2016","Euro area (18 countries)","Percentage","Total","From 15 to 29 years","16.8","be"
"2016","Belgium","Percentage","Total","From 15 to 19 years","5.6",""
"2016","Belgium","Percentage","Total","From 20 to 24 years","6.1",""
"2016","Belgium","Percentage","Total","From 25 to 29 years","6.5",""
"2016","Belgium","Percentage","Total","From 15 to 29 years","18.2",""
"2016","Bulgaria","Percentage","Total","From 15 to 19 years","4.4",""
"2016","Bulgaria","Percentage","Total","From 20 to 24 years","5.2",""
"2016","Bulgaria","Percentage","Total","From 25 to 29 years","6.7",""
"2016","Bulgaria","Percentage","Total","From 15 to 29 years","16.3",""
"2016","Czech Republic","Percentage","Total","From 15 to 19 years","4.3",""
"2016","Czech Republic","Percentage","Total","From 20 to 24 years","5.6",""
"2016","Czech Republic","Percentage","Total","From 25 to 29 years","6.5",""
"2016","Czech Republic","Percentage","Total","From 15 to 29 years","16.5",""
"2016","Denmark","Percentage","Total","From 15 to 19 years","6.1",""
"2016","Denmark","Percentage","Total","From 20 to 24 years","6.8",""
"2016","Denmark","Percentage","Total","From 25 to 29 years","6.3",""
"2016","Denmark","Percentage","Total","From 15 to 29 years","19.3",""
"2016","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 19 years","5.1",""
"2016","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 20 to 24 years","5.6",""
"2016","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 25 to 29 years","6.6",""
"2016","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 29 years","17.2",""
"2016","Estonia","Percentage","Total","From 15 to 19 years","4.6",""
"2016","Estonia","Percentage","Total","From 20 to 24 years","5.7",""
"2016","Estonia","Percentage","Total","From 25 to 29 years","7.5",""
"2016","Estonia","Percentage","Total","From 15 to 29 years","17.7",""
"2016","Ireland","Percentage","Total","From 15 to 19 years","6.1","b"
"2016","Ireland","Percentage","Total","From 20 to 24 years","5.1","b"
"2016","Ireland","Percentage","Total","From 25 to 29 years","6.3","b"
"2016","Ireland","Percentage","Total","From 15 to 29 years","17.5","b"
"2016","Greece","Percentage","Total","From 15 to 19 years","5.0",""
"2016","Greece","Percentage","Total","From 20 to 24 years","5.2",""
"2016","Greece","Percentage","Total","From 25 to 29 years","5.5",""
"2016","Greece","Percentage","Total","From 15 to 29 years","15.6",""
"2016","Spain","Percentage","Total","From 15 to 19 years","4.7",""
"2016","Spain","Percentage","Total","From 20 to 24 years","4.9",""
"2016","Spain","Percentage","Total","From 25 to 29 years","5.5",""
"2016","Spain","Percentage","Total","From 15 to 29 years","15.1",""
"2016","France","Percentage","Total","From 15 to 19 years","6.1",""
"2016","France","Percentage","Total","From 20 to 24 years","5.7",""
"2016","France","Percentage","Total","From 25 to 29 years","5.9",""
"2016","France","Percentage","Total","From 15 to 29 years","17.7",""
"2016","France (metropolitan)","Percentage","Total","From 15 to 19 years",":",""
"2016","France (metropolitan)","Percentage","Total","From 20 to 24 years",":",""
"2016","France (metropolitan)","Percentage","Total","From 25 to 29 years",":",""
"2016","France (metropolitan)","Percentage","Total","From 15 to 29 years",":",""
"2016","Croatia","Percentage","Total","From 15 to 19 years","5.6",""
"2016","Croatia","Percentage","Total","From 20 to 24 years","5.8",""
"2016","Croatia","Percentage","Total","From 25 to 29 years","6.2",""
"2016","Croatia","Percentage","Total","From 15 to 29 years","17.6",""
"2016","Italy","Percentage","Total","From 15 to 19 years","4.7",""
"2016","Italy","Percentage","Total","From 20 to 24 years","5.0",""
"2016","Italy","Percentage","Total","From 25 to 29 years","5.4",""
"2016","Italy","Percentage","Total","From 15 to 29 years","15.1",""
"2016","Cyprus","Percentage","Total","From 15 to 19 years","6.1",""
"2016","Cyprus","Percentage","Total","From 20 to 24 years","7.7",""
"2016","Cyprus","Percentage","Total","From 25 to 29 years","8.4",""
"2016","Cyprus","Percentage","Total","From 15 to 29 years","22.2",""
"2016","Latvia","Percentage","Total","From 15 to 19 years","4.4",""
"2016","Latvia","Percentage","Total","From 20 to 24 years","5.8",""
"2016","Latvia","Percentage","Total","From 25 to 29 years","7.2",""
"2016","Latvia","Percentage","Total","From 15 to 29 years","17.4",""
"2016","Lithuania","Percentage","Total","From 15 to 19 years","5.6",""
"2016","Lithuania","Percentage","Total","From 20 to 24 years","6.8",""
"2016","Lithuania","Percentage","Total","From 25 to 29 years","6.8",""
"2016","Lithuania","Percentage","Total","From 15 to 29 years","19.2",""
"2016","Luxembourg","Percentage","Total","From 15 to 19 years","5.8",""
"2016","Luxembourg","Percentage","Total","From 20 to 24 years","6.1",""
"2016","Luxembourg","Percentage","Total","From 25 to 29 years","7.3",""
"2016","Luxembourg","Percentage","Total","From 15 to 29 years","19.2",""
"2016","Hungary","Percentage","Total","From 15 to 19 years","5.1",""
"2016","Hungary","Percentage","Total","From 20 to 24 years","6.3",""
"2016","Hungary","Percentage","Total","From 25 to 29 years","6.3",""
"2016","Hungary","Percentage","Total","From 15 to 29 years","17.7",""
"2016","Malta","Percentage","Total","From 15 to 19 years","5.5",""
"2016","Malta","Percentage","Total","From 20 to 24 years","6.7",""
"2016","Malta","Percentage","Total","From 25 to 29 years","7.5",""
"2016","Malta","Percentage","Total","From 15 to 29 years","19.6",""
"2016","Netherlands","Percentage","Total","From 15 to 19 years","6.0",""
"2016","Netherlands","Percentage","Total","From 20 to 24 years","6.3",""
"2016","Netherlands","Percentage","Total","From 25 to 29 years","6.3",""
"2016","Netherlands","Percentage","Total","From 15 to 29 years","18.6",""
"2016","Austria","Percentage","Total","From 15 to 19 years","5.3",""
"2016","Austria","Percentage","Total","From 20 to 24 years","6.4",""
"2016","Austria","Percentage","Total","From 25 to 29 years","6.7",""
"2016","Austria","Percentage","Total","From 15 to 29 years","18.4",""
"2016","Poland","Percentage","Total","From 15 to 19 years","5.2",""
"2016","Poland","Percentage","Total","From 20 to 24 years","6.3",""
"2016","Poland","Percentage","Total","From 25 to 29 years","7.4",""
"2016","Poland","Percentage","Total","From 15 to 29 years","18.8",""
"2016","Portugal","Percentage","Total","From 15 to 19 years","5.4","e"
"2016","Portugal","Percentage","Total","From 20 to 24 years","5.3","e"
"2016","Portugal","Percentage","Total","From 25 to 29 years","5.4","e"
"2016","Portugal","Percentage","Total","From 15 to 29 years","16.1","e"
"2016","Romania","Percentage","Total","From 15 to 19 years","5.5",""
"2016","Romania","Percentage","Total","From 20 to 24 years","5.5",""
"2016","Romania","Percentage","Total","From 25 to 29 years","6.9",""
"2016","Romania","Percentage","Total","From 15 to 29 years","17.8",""
"2016","Slovenia","Percentage","Total","From 15 to 19 years","4.6",""
"2016","Slovenia","Percentage","Total","From 20 to 24 years","5.1",""
"2016","Slovenia","Percentage","Total","From 25 to 29 years","6.2",""
"2016","Slovenia","Percentage","Total","From 15 to 29 years","15.9",""
"2016","Slovakia","Percentage","Total","From 15 to 19 years","5.3",""
"2016","Slovakia","Percentage","Total","From 20 to 24 years","6.4",""
"2016","Slovakia","Percentage","Total","From 25 to 29 years","7.4",""
"2016","Slovakia","Percentage","Total","From 15 to 29 years","19.2",""
"2016","Finland","Percentage","Total","From 15 to 19 years","5.5",""
"2016","Finland","Percentage","Total","From 20 to 24 years","6.2",""
"2016","Finland","Percentage","Total","From 25 to 29 years","6.2",""
"2016","Finland","Percentage","Total","From 15 to 29 years","17.9",""
"2016","Sweden","Percentage","Total","From 15 to 19 years","5.3",""
"2016","Sweden","Percentage","Total","From 20 to 24 years","6.7",""
"2016","Sweden","Percentage","Total","From 25 to 29 years","6.9",""
"2016","Sweden","Percentage","Total","From 15 to 29 years","18.9",""
"2016","United Kingdom","Percentage","Total","From 15 to 19 years","5.8","e"
"2016","United Kingdom","Percentage","Total","From 20 to 24 years","6.6","e"
"2016","United Kingdom","Percentage","Total","From 25 to 29 years","6.9","e"
"2016","United Kingdom","Percentage","Total","From 15 to 29 years","19.2","e"
"2016","Iceland","Percentage","Total","From 15 to 19 years","6.7",""
"2016","Iceland","Percentage","Total","From 20 to 24 years","7.5",""
"2016","Iceland","Percentage","Total","From 25 to 29 years","7.3",""
"2016","Iceland","Percentage","Total","From 15 to 29 years","21.5",""
"2016","Liechtenstein","Percentage","Total","From 15 to 19 years","5.6",""
"2016","Liechtenstein","Percentage","Total","From 20 to 24 years","6.0",""
"2016","Liechtenstein","Percentage","Total","From 25 to 29 years","6.1",""
"2016","Liechtenstein","Percentage","Total","From 15 to 29 years","17.7",""
"2016","Norway","Percentage","Total","From 15 to 19 years","6.3",""
"2016","Norway","Percentage","Total","From 20 to 24 years","6.6",""
"2016","Norway","Percentage","Total","From 25 to 29 years","6.9",""
"2016","Norway","Percentage","Total","From 15 to 29 years","19.8",""
"2016","Switzerland","Percentage","Total","From 15 to 19 years","5.3",""
"2016","Switzerland","Percentage","Total","From 20 to 24 years","6.0",""
"2016","Switzerland","Percentage","Total","From 25 to 29 years","6.7",""
"2016","Switzerland","Percentage","Total","From 15 to 29 years","18.0",""
"2016","Montenegro","Percentage","Total","From 15 to 19 years","6.7",""
"2016","Montenegro","Percentage","Total","From 20 to 24 years","6.6",""
"2016","Montenegro","Percentage","Total","From 25 to 29 years","6.8",""
"2016","Montenegro","Percentage","Total","From 15 to 29 years","20.0",""
"2016","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 19 years","6.2",""
"2016","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 20 to 24 years","7.3",""
"2016","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 25 to 29 years","7.8",""
"2016","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 29 years","21.3",""
"2016","Albania","Percentage","Total","From 15 to 19 years",":",""
"2016","Albania","Percentage","Total","From 20 to 24 years",":",""
"2016","Albania","Percentage","Total","From 25 to 29 years",":",""
"2016","Albania","Percentage","Total","From 15 to 29 years",":",""
"2016","Serbia","Percentage","Total","From 15 to 19 years","5.0",""
"2016","Serbia","Percentage","Total","From 20 to 24 years","5.8",""
"2016","Serbia","Percentage","Total","From 25 to 29 years","6.3",""
"2016","Serbia","Percentage","Total","From 15 to 29 years","17.2",""
"2016","Turkey","Percentage","Total","From 15 to 19 years","8.4",""
"2016","Turkey","Percentage","Total","From 20 to 24 years","8.0",""
"2016","Turkey","Percentage","Total","From 25 to 29 years","8.0",""
"2016","Turkey","Percentage","Total","From 15 to 29 years","24.3",""
"2016","Andorra","Percentage","Total","From 15 to 19 years",":",""
"2016","Andorra","Percentage","Total","From 20 to 24 years",":",""
"2016","Andorra","Percentage","Total","From 25 to 29 years",":",""
"2016","Andorra","Percentage","Total","From 15 to 29 years",":",""
"2016","Belarus","Percentage","Total","From 15 to 19 years",":",""
"2016","Belarus","Percentage","Total","From 20 to 24 years",":",""
"2016","Belarus","Percentage","Total","From 25 to 29 years",":",""
"2016","Belarus","Percentage","Total","From 15 to 29 years",":",""
"2016","Moldova","Percentage","Total","From 15 to 19 years",":",""
"2016","Moldova","Percentage","Total","From 20 to 24 years",":",""
"2016","Moldova","Percentage","Total","From 25 to 29 years",":",""
"2016","Moldova","Percentage","Total","From 15 to 29 years",":",""
"2016","Russia","Percentage","Total","From 15 to 19 years",":",""
"2016","Russia","Percentage","Total","From 20 to 24 years",":",""
"2016","Russia","Percentage","Total","From 25 to 29 years",":",""
"2016","Russia","Percentage","Total","From 15 to 29 years",":",""
"2016","San Marino","Percentage","Total","From 15 to 19 years",":",""
"2016","San Marino","Percentage","Total","From 20 to 24 years",":",""
"2016","San Marino","Percentage","Total","From 25 to 29 years",":",""
"2016","San Marino","Percentage","Total","From 15 to 29 years",":",""
"2016","Ukraine","Percentage","Total","From 15 to 19 years",":",""
"2016","Ukraine","Percentage","Total","From 20 to 24 years",":",""
"2016","Ukraine","Percentage","Total","From 25 to 29 years",":",""
"2016","Ukraine","Percentage","Total","From 15 to 29 years",":",""
"2016","Armenia","Percentage","Total","From 15 to 19 years",":",""
"2016","Armenia","Percentage","Total","From 20 to 24 years",":",""
"2016","Armenia","Percentage","Total","From 25 to 29 years",":",""
"2016","Armenia","Percentage","Total","From 15 to 29 years",":",""
"2016","Azerbaijan","Percentage","Total","From 15 to 19 years",":",""
"2016","Azerbaijan","Percentage","Total","From 20 to 24 years",":",""
"2016","Azerbaijan","Percentage","Total","From 25 to 29 years",":",""
"2016","Azerbaijan","Percentage","Total","From 15 to 29 years",":",""
"2016","Georgia","Percentage","Total","From 15 to 19 years",":",""
"2016","Georgia","Percentage","Total","From 20 to 24 years",":",""
"2016","Georgia","Percentage","Total","From 25 to 29 years",":",""
"2016","Georgia","Percentage","Total","From 15 to 29 years",":",""
